,P0,Ls,DeltaG,DeltaH,DeltaH_0,P0_std,Ls_std,DeltaG_std,DeltaH_std,DeltaH_0_std
812_sim,0.09239242356978128,0.9332927393326045,-9.978449207010296,-5.287825263424867,2.992453902344683e-07,0.005027901791823921,0.049101106398552,0.14091619358023932,0.2829275113369752,2.857630373014589e-07
813_sim,0.10029422729321799,1.1348919589014124,-10.046457670746452,-4.6736936311688,1.6038103694978487e-09,0.007814785008627484,0.10008476283056646,0.7014765627873081,0.4205729071406681,4.178172360750746e-07
814_sim,0.08037489412668727,0.8150473844652774,-10.1201320594776,-5.451219116226242,7.258607634749104e-07,0.011386133393088502,0.1037939501484353,1.1633648669585437,0.6934587803596535,2.25526135512962e-07
815_sim,0.14432708061963961,1.0592388142080205,-9.628367596195892,-3.869025356302579,1.401184721718681e-06,0.014264108734558424,0.2083093463521546,1.8676090615199852,0.760965467566393,3.4899097175828124e-07
816_sim,0.09784322674787997,1.0756477466802423,-10.058881123720129,-4.66265275602153,7.379375591220397e-07,0.01045493777082213,0.06476585554128492,0.18406150829992293,0.2827111994083304,2.9970683362094876e-07
817_sim,0.09694542273729555,1.142272212449669,-9.76089992726513,-4.372036343465814,1.1961265783885707e-07,0.014454090011796907,0.05636252532376685,0.15933520968895717,0.22935114671782605,3.057927592477748e-07
818_sim,0.11778628914538858,1.0879329008404992,-9.964759279735015,-4.375268762678487,4.238113264563127e-08,0.006795282280687205,0.0660868620422112,0.4408187582688984,0.2648538395000865,3.733121678626133e-07
819_sim,0.08592812958577963,0.8944439906022656,-9.947284009332922,-4.896215620879674,3.714348023719387e-07,0.014264735814834398,0.12024665824307429,1.2416288522378622,0.6566313043182032,4.450697230540307e-07
820_sim,0.09808527853624524,0.7432994515351217,-10.038983579193431,-5.459640393074522,4.944517609179689e-07,0.007333454895999638,0.1446969042780587,1.9183685179712195,1.0610428840754897,3.0169527116573555e-07
821_sim,0.07415862836088814,0.7373727269235807,-10.1765388088014,-6.796620229208124,8.240087172208612e-07,0.02559384949722882,0.2545910964036342,0.2258866200533418,2.3334882256822933,1.4510725531056953e-07
822_sim,0.09558873437018968,0.970582836213772,-9.967688272440148,-5.442192987075008,6.744763562702914e-07,0.009306780204757954,0.10114349041748441,0.5280962456478112,0.5795640151209955,3.899668721068405e-07
823_sim,0.11516647725732697,1.0653179984960741,-9.936932879345335,-4.649792539570327,3.987113695393211e-07,0.009626772647078112,0.05735117872485279,0.1820923465518821,0.2519174240653868,3.917719479083453e-07
824_sim,0.07343968016208982,1.0891168565673026,-10.018868843185734,-5.77092011101748,8.023141441141987e-07,0.011673187968935605,0.27727086451479954,2.5345953150653835,1.4688283883935507,2.0837053047881737e-07
825_sim,0.11393568369213403,1.1758492525577227,-9.989451105378892,-4.474668760180111,3.1015506996249823e-07,0.006142982080342797,0.08383550714494466,0.5367726958717329,0.3246735909493369,2.9273021497876e-07
826_sim,0.06896442121034273,0.7693620936280854,-10.18322942202572,-6.454309739613781,2.834656891313986e-07,0.00734542912525911,0.02187836465045914,0.11290115387743221,0.17632856464319924,2.1965149794819368e-07
827_sim,0.09792471029684911,1.0827767946149331,-9.914152231305579,-4.800123505190698,9.437640838673282e-07,0.008472295133649482,0.0739642292851075,0.38045798885255117,0.3313260082817012,2.9696552846781404e-07
828_sim,0.08288868808222935,0.8022601416825719,-10.117222808447377,-5.17050424562015,1.0436067980919824e-06,0.013603912299917552,0.15132696071875235,1.8364183999003216,0.9738459336280035,2.2381945045949874e-07
829_sim,0.10518242866644194,0.9745785468476525,-9.822222879348248,-4.621031097573961,4.263167280467641e-07,0.07167148847020767,0.6704734467551926,1.0177598992701162,3.1608953077639246,2.960278761171184e-07
830_sim,0.06748023596766581,0.6722874104123497,-10.189593502928235,-7.0618061613822825,4.075427807930316e-07,0.0033419064440037387,0.03846432664339309,0.4841094121298795,0.3974496947009838,2.929276623087589e-07
831_sim,0.11142277268921602,1.2181055283668139,-9.970559095773075,-4.145857958776575,5.528797773350817e-07,0.009628339948997686,0.04531116408380961,0.16421902823415424,0.15007152615652883,2.3542470117194076e-07
832_sim,0.07925430017227715,0.9855606737955429,-8.055765424679606,-7.005624240817548,6.2493402966785624e-06,0.09377518032492325,1.029954627624205,1.883235370517634,1.6901913114179659,3.693610572352794e-05
833_sim,0.0844118438311775,0.9548715246058848,-10.02562030182897,-5.396886908127311,4.343072499005659e-07,0.00978751923908007,0.06608986040433362,0.26669507752532257,0.3685229947386665,3.247681535345643e-07
834_sim,0.10113600497689362,0.9048396522671902,-9.927795117142733,-4.867373625044269,1.070798804435613e-06,0.006252089947911012,0.12342742624959722,1.2323327203383898,0.6658071773952607,2.5977928304322473e-07
835_sim,0.09923616494441549,1.1102888024018651,-9.976875501303438,-4.462099216837652,3.8045661804146244e-07,0.011729417699469476,0.042913559658098614,0.12826425880796072,0.17549583241772992,2.3635170897307349e-07
836_sim,0.07465662477004262,0.6928456286942981,-10.138864074773803,-6.3814743580669715,9.243196934259118e-07,0.004611959821702296,0.08237428463204298,1.1395554633306202,0.7577061456561167,3.6044132536887126e-07
