,DeltaG,DeltaH,DeltaH_0,DeltaG_std,DeltaH_std,DeltaH_0_std
70_sim,-8.658641742892309,-5.073140346976533,-1.9532190150095705e-06,0.41214546433294275,0.34391737716516774,2.442110296778573e-06
71_sim,-8.242879229082348,-5.077555765613336,-3.1263131522622608e-06,0.4743611391236656,0.5099757036758809,3.4248908460995214e-06
72_sim,-7.657200090163029,-4.56063935105232,-5.315210681886281e-06,1.1913572705783708,0.9503457399308769,4.183144389315918e-06
73_sim,-9.872994566728527,-4.717842025133554,1.1389246305732304e-06,0.5953637627538969,0.2896754477274948,8.086995134014208e-07
74_sim,-8.635550388061073,-5.306847999367687,4.078222009479544e-06,0.19577142505520115,0.12030695246937137,1.4333011678598454e-06
75_sim,-9.258265753346919,-4.835737460564112,2.4014094835150543e-06,0.5170326481308258,0.27100541359248626,1.178177004543416e-06
76_sim,-9.416139852966472,-4.46862476603369,-9.582350916976802e-07,0.9155297510988104,0.4390849604992833,1.239148713207825e-06
77_sim,-7.983664844376042,-5.519284430384703,6.160403987983647e-06,0.17963322904325374,1.9685459361684643,6.703951569826643e-06
78_sim,-8.288349918420423,-6.040476730200876,5.862074831694335e-06,1.091409949577865,0.8675859773358349,2.6360143939216462e-06
79_sim,-10.188015868126476,-5.159476216513646,1.1370490387752618e-06,0.2673341089103646,0.14493187750712877,4.792952657824976e-07
80_sim,-8.524743524891782,-4.9831971326473665,-2.4939600622721215e-06,0.5069888709636972,0.40480056726895086,2.6366705042278356e-06
81_sim,-9.463490404580043,-4.9041022913764944,-3.608013801702796e-07,0.37418665046560945,0.19411863570031138,8.959539287427891e-07
82_sim,-9.898637875512822,-5.090334816662853,1.0016802185150423e-06,0.2133090444540865,0.09043273779750645,3.9750947083665367e-07
83_sim,-8.50552838490084,-5.109734916672177,-1.3313593245891617e-06,0.4453946205624955,0.39040438080974693,2.6529332905034504e-06
84_sim,-8.477643263811633,-4.464768598821155,-2.454067180574073e-06,1.1623436750384384,0.6613569338418092,2.323552319147336e-06
85_sim,-9.147267588779883,-5.076148350572003,2.3941256414779627e-06,0.3750989663871741,0.217617886811731,1.6085144385877602e-06
86_sim,-8.694283111004133,-6.104912111462915,4.1596890964563055e-06,1.6346696990897296,1.164006714639104,2.317538405251265e-06
87_sim,-7.878590004135474,-4.610581067572343,-3.877870485207499e-06,1.0891135882032426,0.8101925494504844,3.636580730472608e-06
88_sim,-8.011073902791987,-4.721561876132515,-2.4244418830731227e-06,1.0580804290035597,0.7520487916253639,3.3017447607553334e-06
89_sim,-8.71350694730669,-4.962961274248449,3.3482326835857305e-06,0.4721998773681319,0.31765976024965537,1.9865618523349366e-06
90_sim,-8.10812042831992,-5.3945945786939795,-3.263558466408456e-06,0.4848883667038594,0.5802689528166791,3.7222104951727157e-06
91_sim,-8.530861880165974,-5.284285925489554,-2.775208527651926e-06,0.46051061487806216,0.41389272692838214,2.7672834467031204e-06
92_sim,-10.064002766609155,-5.008706947283006,-1.0487271505746911e-07,0.1973818103215303,0.07180793251756684,3.0376849028641456e-07
93_sim,-8.312882281705868,-5.86258796412109,5.169655885430507e-06,1.0180012500700741,0.7883747793386244,2.8489579105614797e-06
94_sim,-9.811199759846241,-5.234190805952332,1.6457435899884464e-06,0.6044115845621959,0.2706212952324738,1.033924946699153e-06
95_sim,-10.051075906199182,-4.2160166582631105,8.435985367125724e-07,1.6180183908339025,0.6741035115533387,3.7790678491320253e-07
96_sim,-7.502838968865385,-5.850897072568384,9.411993742216033e-06,0.010370206110291973,0.008095114592266299,4.112247602125624e-06
97_sim,-7.945548527839134,-5.567497441201389,6.767066485265103e-06,0.1736102782488399,0.39428920352328883,4.3452742167631515e-06
98_sim,-9.748088792504284,-4.518113167068402,6.002504195205669e-07,0.9505823920266592,0.4244171697085316,7.549674780100587e-07
99_sim,-8.793847896023506,-5.271781550497558,3.175645448462054e-06,0.4785819009755149,0.33486712318772677,1.8666464037756058e-06
100_sim,-9.504968760577812,-5.2228380081916095,-3.079117082503501e-07,0.47754243750182435,0.25253660180682425,1.2275737136319363e-06
101_sim,-9.273801593205325,-5.0278010080255315,-8.972218193397231e-07,0.33866200873213154,0.19408106320981236,1.4498331264145015e-06
102_sim,-9.212933895815423,-4.197632587495018,-6.299453574640204e-07,1.6828522927390515,0.7750528073150829,1.3342091893272366e-06
103_sim,-7.720694614594433,-6.582960782121784,8.824906577063207e-06,1.3729732835852075,1.1414854690722571,3.186092834132447e-06
104_sim,-9.665576432906146,-4.712946230244579,1.5951934999667414e-07,0.6366588116843972,0.3055886974199631,5.432478786671313e-07
105_sim,-9.412861035519457,-4.609513864910992,-1.974289947702355e-07,0.8180217975281056,0.3993836015870118,8.600524858589728e-07
106_sim,-8.167502846724416,-4.729491979943892,-2.406475747274488e-06,0.93014388623379,0.6638821763744102,3.120086389113554e-06
107_sim,-9.52367889516224,-4.764158419630164,-4.099495571173218e-07,0.5750588138002157,0.2785335823376242,1.0244307462594329e-06
108_sim,-7.896964157470459,-5.901392616528402,6.955820015831513e-06,0.8439744888189059,0.8107672280331292,3.757969514613355e-06
109_sim,-8.517938960036876,-6.334206879227239,5.088355423465082e-06,1.793941684390027,1.3590876713222215,2.6395039516435645e-06
110_sim,-9.152756531980968,-5.066289505444519,-1.5733455340583324e-06,0.37445661510164246,0.23756199094151464,1.7758564282599988e-06
111_sim,-8.132019943290556,-6.073887603085969,6.357496462110468e-06,1.0758984473615683,0.8975295340303224,3.183077193730639e-06
112_sim,-9.346383439361,-4.511484042379518,-7.604922002136381e-07,1.0484966662842354,0.5087782344318926,1.3053136857015254e-06
113_sim,-7.014512235752368,-8.11824569149861,1.5356775844737617e-05,1.814373767237764,2.0998654600013613,3.4724573370479174e-06
114_sim,-9.294269061433733,-5.09160760509041,-1.179368516105615e-06,0.3699069816598208,0.2178809172433123,1.6461252393511273e-06
115_sim,-7.6675829261768484,-4.986611321607395,-5.5429125416016725e-06,0.709737801763287,0.8368235200415473,4.665319282918235e-06
116_sim,-9.763475155096165,-4.805519938829195,-1.7640803498575928e-07,0.3942643955611168,0.17877576793835717,6.112283572265289e-07
117_sim,-7.858600091220191,-5.9657992280260475,6.977419589533256e-06,0.782667118585523,0.7980329007480327,3.6974377449358622e-06
118_sim,-7.419569285113331,-3.8423145997022203,-4.975912891463206e-06,2.1710153124968783,1.2930756942679342,3.921854826140473e-06
119_sim,-7.567673957122415,-6.396619929810866,9.555365147217136e-06,0.9239396528636233,1.037780477664118,4.280552919306594e-06
120_sim,-7.78585664890285,-6.551219326100183,8.354051275304828e-06,1.4298416473611832,1.331593324271927,3.8785567612047674e-06
121_sim,-8.995139494001224,-5.017166626004856,2.8335233790361173e-06,0.36192101928533627,0.23207988524426293,1.5828940271583845e-06
122_sim,-9.375925991114341,-4.844202205290204,-1.241399457291211e-06,0.4812915505374703,0.23767424281617,1.2816512104638604e-06
123_sim,-7.203258467318774,-7.14144670998048,1.2560965281808619e-05,1.2204739109249065,1.5802339981778661,5.384085262068377e-06
124_sim,-8.489634401992772,-4.709896150727344,-1.3062745821012655e-06,0.8943561928594024,0.568366840251436,2.4859616719359587e-06
125_sim,-7.62801368430031,-6.753016124440121,9.199992858402196e-06,1.4968933981519117,1.4840607917998347,4.356191374134627e-06
126_sim,-9.157319678674218,-4.204582273529247,-6.214007608048808e-07,1.6329065961812654,0.7972394106920069,1.771550874627418e-06
127_sim,-9.64540643047915,-5.000161721863174,2.198597249326224e-06,0.40120126067511525,0.14661848781329617,1.0546402689939703e-06
128_sim,-9.371037282089024,-5.125076457413826,-5.654426735285303e-07,0.2855372996064932,0.16216259259389978,1.2111433198949264e-06
129_sim,-7.372338071933198,-5.219830919462217,-7.798170742509997e-06,0.5841362421472366,1.0242224403863935,5.712915365786209e-06
130_sim,-8.003896392755008,-4.953380674365136,-3.146724405692275e-06,0.758255426957481,0.6497505145676757,3.3697232687279264e-06
131_sim,-8.529743798922878,-5.488774326122783,4.679556476051032e-06,0.5730519544280677,0.45186669852839,2.4463910673375285e-06
132_sim,-9.555456744271932,-5.076372920160393,1.0991659204955833e-07,0.20179159546255473,0.08749382784931815,6.031009023505274e-07
133_sim,-8.500490325986371,-4.978053871856646,-1.983448683943326e-06,0.5111828621997634,0.407419597206146,2.5607895236838625e-06
134_sim,-8.609705180273112,-5.658647373845387,4.455727999987641e-06,0.7867147659271096,0.5696437253863785,2.2743576873255323e-06
135_sim,-7.793688848640939,-5.381562541496938,-5.436062328286693e-06,0.5367074355213812,0.7418271718608869,4.6130468651474225e-06
136_sim,-9.871887324553313,-4.616999009488872,6.270109660130642e-07,0.6865950320524068,0.32116071221593584,3.971938208340793e-07
137_sim,-7.8496910082851015,-4.7696840119181045,-3.912620861887613e-06,0.9027171331537394,0.7708977568840798,4.079339762026249e-06
138_sim,-9.735838716518941,-6.0134196814587915,5.625967617827651e-08,1.85337580633917,1.1405416870449752,6.865201327548482e-07
139_sim,-8.06943304138431,-4.4113330904495305,-3.130177428881304e-06,1.3468996789824912,0.8436390488961012,3.143689754105457e-06
140_sim,-8.97384434472106,-4.493285500655227,-1.2378399662082102e-06,1.0539589057963552,0.548253274704721,1.7755779323244244e-06
141_sim,-8.12633890248268,-5.938109400391796,6.0746523575975245e-06,1.0141389928261237,0.8475501581913633,3.3893511767739793e-06
142_sim,-7.809902751998227,-4.05564968362183,-3.649638530078711e-06,1.8473862347799097,1.0640515621643112,3.236732176677393e-06
143_sim,-9.047574064048137,-4.8593302037788,-1.0877186210958897e-06,0.4814101030107528,0.289100172417737,1.8092449992093726e-06
144_sim,-10.00024435887341,-5.1591024761162885,4.426499522412729e-07,0.3326642615073143,0.1653476012831318,2.8048444674754857e-07
145_sim,-8.038440777809514,-4.9726618651099015,5.625165246376227e-06,0.758467146679793,0.5908135561994173,2.858433057178389e-06
146_sim,-9.315314841106188,-4.547264381569411,-6.052537943341284e-07,0.8619461202872103,0.4508494894102243,1.7310917345842438e-06
147_sim,-8.466968276754965,-4.238614460756927,-2.2332813444735443e-06,1.5224576645849357,0.7994788860148587,2.186545100570762e-06
148_sim,-8.635238424055563,-5.395678699535993,3.997136635232724e-06,0.7923175060207454,0.45651771240269695,2.593877852606351e-06
149_sim,-8.8527617688393,-5.432353868086192,3.704282124264628e-06,0.5389562952479997,0.4112259288241871,2.064915662169043e-06
150_sim,-8.219361450023895,-4.876583804204581,-2.737850178225228e-06,0.7392084285776531,0.5797582111220675,3.2017598753156682e-06
151_sim,-7.727908286005302,-6.5005505775144385,8.350527724200916e-06,1.1482126472349308,1.069244734652649,4.1907563800828215e-06
152_sim,-9.140060297191047,-4.887180467475298,-1.002955488349101e-06,0.44704736968355274,0.266346902229409,1.6930963701567884e-06
153_sim,-8.251374015487938,-5.547550717585431,5.035288880950134e-06,0.5154806499494456,0.48065499864861266,2.7361472091552666e-06
154_sim,-9.941720123516102,-5.267069764550569,2.473522997732891e-07,0.5535874799124246,0.29075564320545305,2.8455684742726793e-07
155_sim,-9.191694391934824,-4.624750391454026,-5.765878307332379e-07,0.88934737416164,0.45655771092253644,1.4594806418144198e-06
156_sim,-7.954848145519889,-4.635558479043284,-3.007997877242531e-06,1.0378655779983244,0.7380658190571434,3.293278717775618e-06
157_sim,-8.303370773884799,-5.036718157779491,-3.3171183929728493e-06,0.4882607047111158,0.49352270373060625,3.201553089753743e-06
158_sim,-8.036403537293452,-5.213889683016089,-3.3546167279047305e-06,0.4652322415939463,0.5655590532597273,3.6260833848893335e-06
159_sim,-7.813212559378211,-4.718987525691714,-4.045127464926193e-06,1.0916464653450506,0.8480176016684333,3.7598931216667235e-06
160_sim,-9.7837419045583,-4.847137834954704,6.99729792129005e-07,0.3457973224363853,0.1659945625074718,3.291632514364198e-07
161_sim,-9.50641186436045,-5.883811839364223,2.132157187828786e-06,1.6885159097146147,1.0314833426905219,1.5165131078291476e-06
162_sim,-8.894981764235187,-5.019450351356145,2.9113425928229657e-06,0.42782164838332376,0.2744310822687683,1.806962743298369e-06
163_sim,-8.195154863342482,-5.9309188440358795,5.951404948271887e-06,1.0249245598590355,0.8324472423145617,3.3268873000048314e-06
164_sim,-7.874050894958152,-6.170520598748758,7.467214586121882e-06,1.0639429103292515,0.9847402600246952,3.6590884035151326e-06
165_sim,-8.76985908035674,-5.306061059780788,-1.5628255383241758e-06,0.5073370657223932,0.3882243867378812,2.4980343438139464e-06
166_sim,-9.213373432532084,-5.165031413053834,2.1753577502202665e-06,0.4828125660363271,0.2730999795180518,1.5034658204700482e-06
167_sim,-9.911309049951244,-5.694959650552271,5.606234111169168e-07,1.3493594704308416,0.7739786210247949,3.003929072397431e-07
168_sim,-9.21273205875836,-4.442332950102644,-6.826265593167999e-07,1.1781997946703648,0.5671818371808897,1.2314360190368068e-06
169_sim,-9.662880689611686,-4.76108793665797,1.5934113633477876e-06,0.531763212608706,0.3080924548290674,1.2429541853544064e-06
170_sim,-7.458001967909454,-4.964610167174351,-7.279565049209543e-06,0.6859161556633837,0.9059219535659315,4.960815057424609e-06
171_sim,-9.05316599972236,-4.71641505267733,2.7962773132881627e-06,0.775235212628941,0.4094357301469606,1.5184727834330577e-06
172_sim,-8.212940727590542,-5.42251464312219,6.029325140514071e-06,0.4096887861102321,0.43925182631821924,2.8348841724721823e-06
173_sim,-8.329505315196227,-4.784430289212362,4.370748890981138e-06,0.8842373674290688,0.5654828982146267,2.273944279928355e-06
174_sim,-7.699066953714999,-4.632016114269117,-4.309256493114183e-06,1.227360697851949,0.9372053560926957,3.888342870767997e-06
175_sim,-9.965676883001994,-4.705199596660113,3.9778105080956053e-07,0.5545589370624987,0.2526298893547605,3.6640418458189176e-07
176_sim,-9.748168649530525,-4.916380159584508,1.3456779211029242e-06,0.4447355901494895,0.1750553216495987,9.513924029805726e-07
177_sim,-9.99540355268156,-4.696503375238075,1.0586979852027197e-06,0.6626048017308246,0.28635184670687247,5.70090978368586e-07
178_sim,-8.349176844145168,-4.678676531091709,-2.7028276197743924e-06,0.9192776802787357,0.6148286857051335,2.8607078651405728e-06
179_sim,-8.020789560584118,-6.079779495147213,6.958174279992354e-06,1.0402840579077182,0.9021335194935308,3.4159570845655526e-06
180_sim,-6.74285940176724,-8.628979947003563,1.842161629217229e-05,1.528800452526599,2.707931279995454,7.538233822783093e-06
181_sim,-6.9268805044183415,-4.280243239105699,-9.96114583725773e-06,1.5757326760827242,1.5225564308229955,5.8161470327014394e-06
182_sim,-7.987232705152732,-5.082494635716327,-3.473704529031162e-06,0.5732651547449868,0.6059721356500948,3.6433191875166814e-06
183_sim,-6.9288647499683895,-7.994006974552959,1.5963521796613245e-05,1.4617124183338124,1.7013795463880788,3.5704010588835222e-06
184_sim,-7.424826493949905,-5.0555563481226935,-7.881323598960676e-06,0.6598870099998724,1.0072855471777293,5.626529324157906e-06
185_sim,-7.450852420373393,-4.281686801090747,-6.0230600708388195e-06,1.5305495098464637,1.1175063236534644,4.272454072427643e-06
186_sim,-8.155477700775418,-4.252494654957197,-1.556518792832812e-06,1.7633650075262548,0.978796677929546,2.7932929533046678e-06
187_sim,-8.508862093857415,-5.583485659019372,-2.1536062517842817e-06,0.7981378312439071,0.6146656837183679,2.888095379578283e-06
188_sim,-7.438115500457598,-6.2029861043221235,1.0035349496417021e-05,0.5755784553578605,0.860333076105057,4.225788853626928e-06
189_sim,-9.670856276425122,-4.715693173426825,-1.0091787130619128e-06,0.41365134808501197,0.2612054618149556,2.301174845273114e-06
190_sim,-8.503548480425273,-6.151435472578453,5.116048908090846e-06,1.4370697467342242,1.074001939821267,2.497300491877667e-06
191_sim,-9.936293434950258,-5.0489894781252795,2.0819752139913016e-06,0.41911359584848695,0.12495608381093654,9.525750305464474e-07
192_sim,-9.915839526594382,-5.638453622424451,-5.880534579230494e-07,1.240647658238509,0.6985458139856427,7.146413659529784e-07
193_sim,-8.373542118652148,-4.833464695696076,-2.06071447776623e-06,0.7486773352383137,0.537793253855657,2.796316748269948e-06
194_sim,-10.03267413896563,-4.418859426790898,9.356784933345177e-07,1.1812210432134973,0.5041741604784072,5.987642754729963e-07
195_sim,-8.76895492998402,-5.077913891504326,-2.588053407492928e-06,0.41947542217304384,0.33432270702650324,2.3914847519293097e-06
196_sim,-8.47937390573872,-5.434134757079893,4.3883635366057514e-06,0.42303596470768495,0.34205736849256685,2.190140917475668e-06
197_sim,-9.820477687210154,-4.9621456921950164,1.0719798823458513e-06,0.4726659487238389,0.14538441257328985,1.0345825343578885e-06
198_sim,-9.328290257233952,-4.715729329220826,2.1439018545269693e-06,0.5408543283063617,0.27341870310278454,9.795404631151902e-07
199_sim,-8.248623238048538,-5.8533489846983375,5.883294402316956e-06,0.8922310259572909,0.7119421408368065,2.9888776406633705e-06
200_sim,-8.413555987337348,-5.088996215871833,3.937878782176304e-06,0.4261246305181685,0.36330900931640586,2.3672248817738335e-06
201_sim,-7.804848957713873,-4.8308310575960025,-3.885386527561935e-06,0.8966376239660064,0.7848813603553105,3.962228502151686e-06
202_sim,-7.492074561698675,-6.555154459120177,1.0069907347798675e-05,0.9869026786529421,1.1335544161898339,4.4565682315546815e-06
203_sim,-8.382294670879501,-5.118349276481844,-2.1902267076722467e-06,0.3698897601343372,0.6836897255663026,4.676080098032941e-06
204_sim,-9.013561983827485,-4.883547598256093,-8.701155257220554e-07,0.496966428122067,0.3146952719452317,1.8752870254108945e-06
205_sim,-8.480489950590169,-4.548543130103588,-3.0958605409104315e-06,0.9541950445639329,0.5841193223461938,2.579232547835702e-06
206_sim,-8.884720850000836,-5.027561371084316,3.023826814793279e-06,0.4102492030654361,0.25859892659255485,1.7121574836848682e-06
207_sim,-10.305843910454032,-4.635412863269868,4.6800526995836115e-07,0.6491891945770356,0.2621016118910262,4.5825056786822974e-07
208_sim,-7.753660051045574,-4.5437310317645725,-3.911229896461514e-06,1.3203798262727815,0.9486749004948187,3.7533364050328576e-06
209_sim,-8.648652474363903,-5.690513717291391,4.106336826362078e-06,0.9015006742886166,0.6350342669292224,2.3972264147926153e-06
210_sim,-6.890808232679274,-8.952651310492445,1.8500174404735027e-05,3.280620712220806,3.7978945485095386,0.00027589090704842594
211_sim,-9.988385347389094,-5.527851146865734,2.114752167919569e-06,1.159771678609086,0.6038327643688982,1.0866024352542881e-06
212_sim,-10.45028396362411,-4.7308563121155895,2.2203240533818145e-07,0.45712279168895414,0.15126067645476926,4.548902139369174e-07
213_sim,-7.467932872001104,-5.105902804916345,-6.17546048273067e-06,0.6693665733045139,0.9139217889493189,5.017716206717594e-06
214_sim,-7.405768941082145,-6.8374513158523245,1.0469316656985129e-05,1.2921601698554595,1.6862238004927712,6.232311022794945e-06
215_sim,-7.93603672014524,-5.436754434840876,7.044636640253964e-06,0.37475107739326396,0.4846313205587785,2.9108264432855954e-06
216_sim,-9.639082004100397,-5.174867952687195,1.7494511630273538e-06,0.5521786880842311,0.24134557940614815,1.210085011398006e-06
217_sim,-10.184569020689688,-5.373640146806033,4.0711203543250404e-07,0.8520360855657064,0.446249065374142,2.5633155997102275e-07
218_sim,-6.802086726574803,-4.32231971045914,-1.3156206845715636e-05,1.350814762028335,1.6806582351397803,6.345179993178181e-06
219_sim,-8.5418693339855,-4.765709184182086,-2.0293593642797296e-06,0.7374274284317056,0.4766864747582594,2.149740354450861e-06
220_sim,-7.413753521143119,-6.628564544770861,1.0457083802596913e-05,1.0599346197750317,1.2568914227850523,4.7748656322122e-06
221_sim,-9.160393834473993,-4.662940409782336,-1.2130130402181721e-06,0.8281889568292123,0.436446306135273,1.6003307131491831e-06
222_sim,-10.282679712708894,-5.812308004349511,5.409013313537304e-07,1.7116115876167504,0.964050353576372,3.7107548329956436e-07
223_sim,-8.590271241561453,-5.395314350527024,4.704600857576132e-06,0.41450729139205966,0.3396281167600777,2.155946668308215e-06
224_sim,-8.887035128864794,-4.722655955276164,2.416391517168018e-06,0.7085870497491256,0.3907096212840098,1.6039519392370636e-06
225_sim,-8.340729974859233,-4.611738719522702,-2.4134232418462664e-06,1.0454868266562045,0.6528694872048876,2.705595514470556e-06
226_sim,-7.637524432530283,-5.820449923969535,7.787956030166045e-06,0.5790645984588367,0.7448687126211894,3.901089428615836e-06
227_sim,-10.31269674360124,-5.029247553297655,1.2433397499403278e-06,0.6117939048089186,0.1515146913643746,8.810763406680408e-07
228_sim,-9.05302854469002,-5.875061784433511,3.213499068968406e-06,1.4513174974018754,0.9486213146575028,1.9480183309141447e-06
229_sim,-8.844390056320163,-5.40461377701065,3.846310151547171e-06,0.5664405324563471,0.37965653780025505,1.9874761935520774e-06
230_sim,-7.929138239550119,-5.9995165705265405,7.33386618923774e-06,0.7612461648045835,0.7404781191938894,3.3765281102851963e-06
231_sim,-8.314645555802137,-4.421413904035113,-1.9213878318068763e-06,1.3846268146479919,0.8077990153241802,2.9924319359713124e-06
232_sim,-8.501501009295149,-5.136742041334395,-2.122526292020004e-06,0.3848866231462396,0.36823275428999686,2.689186378215904e-06
233_sim,-8.918342364725346,-5.9331307987908675,3.410079912139987e-06,1.4855146004127484,1.001303065873623,2.1050492668764936e-06
234_sim,-9.139799602714207,-5.4557499861133545,-1.7213355650287742e-06,0.8494134399807036,0.5374481111246747,2.1383975015370658e-06
235_sim,-9.491993957909894,-5.04974803771689,-4.271725765418476e-07,0.2276986551077763,0.11456988181776,8.656648676444867e-07
236_sim,-7.644873251226993,-4.540729893831832,-5.073245594575982e-06,1.211470324045834,0.9433202761931765,4.090321840490622e-06
237_sim,-8.776260900397931,-5.799445390596198,3.881777772870678e-06,0.9989597698687445,0.6830519634682288,1.9944918477796514e-06
238_sim,-8.127832900291375,-4.4490503197318985,-2.9872650502245906e-06,1.3448523954991902,0.8310314661360914,3.018428912839578e-06
239_sim,-7.7354628433320505,-5.462381598525903,7.550944412629033e-06,0.49206439206939434,0.604312560194868,3.291142679663329e-06
240_sim,-9.987286657108008,-4.617573769420795,-8.519376591586514e-08,0.6720958014113136,0.3051868543268271,3.0941856724433885e-07
241_sim,-8.343580607300806,-5.1312083983548975,-2.911900147007382e-06,0.4698015290429742,0.5071907930221525,3.438032047490574e-06
242_sim,-8.236033882267412,-5.8892182039601435,5.618599301292569e-06,1.0347236716405432,0.8261396975330443,3.224443189073788e-06
243_sim,-6.939229391449955,-7.140634738837354,1.4056397945457312e-05,0.5473004988598374,0.48934941818338096,2.724336199161918e-06
244_sim,-9.48958635064504,-5.381089556048531,3.2231550425345564e-08,0.6383793392110712,0.35908961898897185,1.1527190512639263e-06
245_sim,-9.503044239854091,-4.928550151781339,-4.690333274448403e-07,0.3324850080570991,0.16719307696839475,1.232038709903246e-06
246_sim,-10.030384045777469,-5.135513843969281,1.3065957131639575e-06,0.48453346168342554,0.21733320516361068,8.308230839434099e-07
247_sim,-9.571538612871725,-5.195931296993434,-4.319573689965465e-09,0.3506265227686866,0.18321305783434907,6.379265328791475e-07
248_sim,-10.21080307931243,-4.967596733814744,3.848442995839289e-07,0.2140742534729881,0.06839975186006214,4.016751413844479e-07
249_sim,-9.057260397598036,-4.496932930403654,-8.610235830013204e-07,1.1067936678943475,0.5651613897175627,1.5932517161077742e-06
250_sim,-9.575160386787697,-5.206239048049633,-3.355338974903194e-07,0.4707620984377534,0.24731968026142978,8.775320273513212e-07
251_sim,-10.252482662990143,-5.324287979276821,4.782118160454615e-07,0.7515639500267378,0.38103585743942864,3.850443039198302e-07
252_sim,-9.1197565268305,-4.436876211115022,-1.0128900847841578e-06,1.1667627807144032,0.5814847271505088,1.6341823595330802e-06
253_sim,-9.062450468056435,-5.016473514563663,2.8117772033003167e-06,0.38868057347852475,0.23797950065746654,1.6175944844777961e-06
254_sim,-6.779537206157295,-4.165614044520033,-1.266874610440914e-05,1.4999930601568672,1.7745671290108644,6.702469239417807e-06
255_sim,-6.413823154831398,-10.18130465945036,2.336113705159134e-05,1.8045063531619507,4.235768633724413,9.91960363893375e-06
256_sim,-8.535845685316291,-5.781089103394405,4.343395489916036e-06,0.9906970366251825,0.7182551750632067,2.4808681866892094e-06
257_sim,-7.283768359271991,-5.231570487729049,-8.14155857844214e-06,0.22594259605852784,0.7230319679572024,4.776473990474515e-06
258_sim,-9.838689315050036,-5.186979311023046,1.1499020882453498e-06,0.4427042266889772,0.252955627284361,8.966502734812509e-07
259_sim,-9.273207982405399,-5.206911953859602,-1.2607807918520268e-06,0.43762799168913913,0.2578830708615231,1.638264536010083e-06
260_sim,-8.966259493588417,-4.189804150237854,-1.5792113273170228e-06,1.5527118942913434,0.7403938080643332,1.8487726215134302e-06
261_sim,-8.392481486052304,-5.042061699472919,-2.7192416870328537e-06,0.4737373846590459,0.43391567672860065,2.8114620254870625e-06
262_sim,-8.611852818962205,-4.320286378183662,3.09680879663177e-06,1.382236404877853,0.7155309629789183,1.699225316149043e-06
263_sim,-9.844505819767368,-4.857145906537068,9.525676014338803e-07,0.3676519671228881,0.14272595258318393,6.913674841922391e-07
264_sim,-8.634838187323142,-4.762140759020014,-1.9859653127138998e-06,0.7952466637393426,0.4951704839847555,2.3020592217156244e-06
265_sim,-9.008102175992565,-4.846422928383704,2.353661426667301e-06,0.48705749488633293,0.2743167701534179,1.4957594879451914e-06
266_sim,-8.75707673867073,-4.872048146193012,-1.927519383883636e-06,0.5656530712482447,0.3744702868422459,2.208163748905267e-06
267_sim,-10.039273251021198,-5.196130578065367,6.122581860089583e-07,0.3677630355695504,0.17999621047265194,2.7058354588443207e-07
268_sim,-8.343089808199673,-5.674459090435613,5.141714805246589e-06,0.7759124504746685,0.6103506841079591,2.7333952502890672e-06
269_sim,-9.199318656376878,-5.120834085064255,2.2022587711428455e-06,0.4335315016201631,0.22814121700749704,1.5296182212256073e-06
270_sim,-7.370902396488119,-6.241436331582087,1.0236280858852766e-05,0.6588458781764268,1.0065437858761295,4.761586158435294e-06
271_sim,-7.313544928782975,-5.078431238657355,-7.587358157329001e-06,0.6754438974475402,1.0357214116502225,5.44342779161805e-06
272_sim,-9.504009819561047,-5.030584178352733,1.76598432116086e-06,0.37998246703645655,0.16403698652811302,1.0600346229604755e-06
273_sim,-7.389219356864506,-4.2486332957172905,-6.452420830511878e-06,1.5800546921266336,1.1669927782694343,4.56830124597242e-06
274_sim,-9.13237867302592,-4.667623751507071,-1.3108810491305553e-06,0.8055673202439901,0.42998255053307083,1.8182995705834453e-06
275_sim,-8.85638021266199,-5.537879179124095,-2.1381210660911813e-06,0.8285662521552348,0.5907949525922538,2.455667685382808e-06
276_sim,-9.251758749797661,-6.0682680618666645,2.7993711612824835e-06,1.8475965630583135,1.2064604236140453,1.8277067290872512e-06
277_sim,-9.905661160837374,-5.077925795855899,3.6827681902526256e-07,0.161643663570795,0.06925912841689597,2.7899990707963717e-07
278_sim,-9.493957089338194,-4.910003299500519,2.0678543204704825e-07,0.23688386634481445,0.17418199034853465,1.098994142373915e-06
279_sim,-8.245866952539043,-6.646177453460873,6.716858286560133e-06,2.1054671395265068,1.74652355743789,3.4866760976200874e-06
280_sim,-7.492783430184944,-6.444528724059614,9.340655682891005e-06,0.9001385309788724,1.0310000771169443,4.326498283963862e-06
281_sim,-9.197803097938,-4.8994637622397885,2.0637845620425157e-06,0.509225565535308,0.2664110877830395,1.5341144415593488e-06
282_sim,-8.45955258113125,-6.105356683707623,5.188006417099009e-06,1.4435727904818534,1.0834842115087566,2.8026419909078437e-06
283_sim,-9.540608394871889,-4.763471162391778,5.743517852772541e-08,0.5793671282776652,0.28589984591980194,1.045453602052952e-06
284_sim,-8.217123107428273,-5.849152007306606,5.668590096917046e-06,0.8839999616724855,0.7265897498928924,2.90638901683756e-06
285_sim,-8.454577333977483,-4.9429034433249255,-2.2826460617040844e-06,0.5889930242679838,0.4638981835983153,2.799766088143837e-06
286_sim,-9.89629048644402,-4.802574589489605,1.349720749142825e-06,0.5811688807332673,0.21897203271783044,8.423284773472445e-07
