,P0,DeltaG,DeltaH,DeltaH_0,P0_std,DeltaG_std,DeltaH_std,DeltaH_0_std
61_sim,0.0784777822804098,-14.410241714879986,-4.360555381023731,-1.5564456558394462e-05,0.016481671954730423,336.431592355456,1.0027712298208336,5.813557588923608e-06
62_sim,0.07807125206616924,-9.386747220018957,-5.927011662257632,1.0637125640025774e-06,0.007139727861807473,1.7649382988179818,1.1135175515277658,6.311641106875131e-07
63_sim,0.08472960320580285,-10.758253054891389,-4.43874535203728,-6.45957340205743e-06,0.011961246785118552,2.7863148900927723,0.2818546820643733,1.797491099572243e-06
64_sim,0.11643451632151361,-9.968374844066751,-4.75434399653571,6.680236835982299e-07,0.011961345013676116,0.5214884505686428,0.24657537190237816,3.464988814000528e-07
65_sim,0.125820157422988,-10.073889329567884,-4.435044956937116,-2.7368342839821056e-07,0.016789479434354385,1.0284383820295862,0.450593035395511,4.855013238847984e-07
66_sim,0.11462303813246544,-8.412025274909938,-4.555644948820267,2.77105786856307e-06,0.00964154019869699,0.9917202350469602,0.603595962934623,3.0317064948465834e-06
67_sim,0.11136659728330942,-8.444383263775709,-5.274868910323025,2.701887356042227e-06,0.0061817786510674705,0.46341447274269826,0.39034950776141025,2.9044400581675668e-06
68_sim,0.09981909406133876,-8.78929376041253,-4.854344892672992,5.711828679913355e-07,0.007979905375244333,0.40062927768505835,0.25118265352393476,1.69909351921767e-06
69_sim,0.08884750701786025,-10.197477170851867,-5.089024276989242,-5.796233904018492e-08,0.007568277884815852,0.4400508945454873,0.20953779243659199,3.9995848219663016e-07
70_sim,0.11227548325454785,-9.712311395300246,-4.953999670957281,7.252375248853062e-07,0.012769779612895256,0.1429688906498844,0.05562005812923887,4.0808801814260033e-07
71_sim,0.11737584984424346,-9.987561225352273,-4.91233254216447,8.229042043997239e-07,0.01828965122744113,0.18620061995716192,0.08090731945834902,3.8349869113462115e-07
72_sim,0.12799395044724912,-9.807986052538046,-4.308329216972498,3.796645371177602e-07,0.012943659170349998,1.3932337158187713,0.6111106091733032,3.508604262494173e-07
73_sim,0.09837182288552908,-9.611396329216072,-4.71379430249913,5.772724464202471e-07,0.008667182186164387,0.5890422209641876,0.2839275981465129,6.239239437167306e-07
74_sim,0.09552344916149745,-8.827151072147931,-5.1427896021867765,8.427466223280511e-07,0.007294417955079291,0.41378450419195917,0.2679634519818888,1.7550790846012715e-06
75_sim,0.10297137831389794,-8.364520438272713,-4.874685070454868,1.8754204962900212e-06,0.010197081651464237,0.5485227034055874,0.39472372878971973,2.3869834776815353e-06
76_sim,0.1083971287401467,-9.36513098979368,-4.441907807658216,5.465750489272437e-07,0.0047764955903100625,0.89608933223065,0.42240468967420985,9.672645819817484e-07
77_sim,0.08589616645174719,-9.186099014448791,-4.439709814781558,-6.855746111280636e-06,0.011052755455775734,0.6610556278206042,0.3060882027544367,2.0318682710708553e-06
78_sim,0.09061975006767667,-9.196965062002203,-5.743225046996803,1.3094296348029388e-06,0.000916248499824951,1.2354544436779349,0.7700123696207672,1.0401711934203463e-06
79_sim,0.09846945282692059,-9.926302154518496,-5.169087818365351,7.868617264970035e-07,0.001421511939940949,0.28199484428827887,0.14148361987166894,3.1412250714503067e-07
80_sim,0.11258065505392066,-9.82131029371125,-4.837062248743404,1.4876633862777225e-07,0.009628150770068894,0.32813850957126395,0.15749905693185182,2.787412082619528e-07
81_sim,0.10453163151356894,-9.645231580920656,-4.829152839271483,3.3036433468034856e-07,0.00036483762404188193,0.3287203666038029,0.16004744122822845,4.1166674283798803e-07
82_sim,0.10104860094183409,-9.77043204164547,-5.052019997595521,1.0715126913400585e-06,0.002293914348159909,0.20641806152206982,0.0883825728399466,3.935045183898566e-07
83_sim,0.1125904299733804,-9.969926080093092,-4.933865425979107,1.2118399604922355e-06,0.011465708126870783,0.26450925028541933,0.11393124914502338,4.0856597144197804e-07
84_sim,0.1154905515266571,-9.477868058058428,-4.3078402563740985,6.281683326190939e-08,0.0015233463182419272,1.2329758537595157,0.5593924051730316,7.526672358849632e-07
85_sim,0.09413293129447843,-9.895843854209282,-4.98971068601012,3.702814866294241e-07,0.006644849299333371,0.1960634383928713,0.06468999915829328,4.232049237338802e-07
86_sim,0.0912134214058549,-9.879800530007552,-5.881220838767653,3.062041372391246e-07,0.00726467853388488,1.8130749602132001,1.077104701344025,3.625767669994018e-07
87_sim,0.12141635011345515,-9.964261952450988,-4.334204193158882,5.260924905023776e-08,0.008698841853172769,1.232722943650803,0.5331111267373224,3.846714472852496e-07
88_sim,0.12300372969659511,-9.37651622480448,-4.410647701610718,1.0295797074178452e-06,0.005055341607746126,1.1569832242141438,0.5424704245417126,1.3934159234344863e-06
89_sim,0.09291712350573278,-9.04581873614715,-4.831923557757067,1.292776834666561e-07,0.010844703839161118,0.3584405592314176,0.1924949974354872,9.482577506578172e-07
90_sim,0.11830043733509431,-9.92064302234794,-5.1483534451078725,8.074979263050764e-07,0.023755950149107096,0.18210077404840427,0.08538664570891848,3.2983075911830163e-07
91_sim,0.11426502015642233,-9.486436367232088,-5.1640735811756935,5.346689398086677e-07,0.01742101605324017,0.2637349005399132,0.13970009677685954,5.883556916127524e-07
92_sim,0.10045516471626267,-10.056956081853672,-4.991599519052331,-6.125624132147291e-08,0.0017591265267589277,0.1797437008771904,0.06885319040874155,2.6857167178243065e-07
93_sim,0.08855847548994607,-10.000479614071073,-5.51565950330252,1.4530777432870818e-07,0.0007111205109849852,1.1316131278747756,0.6224534372575858,3.4888512165553413e-07
94_sim,0.09792111983151017,-9.624791472693381,-5.234555644106596,8.93728486593512e-07,0.0008649465868228763,0.4643300562290762,0.24695348130057176,6.418942086543687e-07
95_sim,0.09927640024058514,-9.70301753741623,-4.2266814562847035,6.875421392563287e-07,0.0170694156688885,1.553640315233329,0.6755991072197941,3.562158685122594e-07
96_sim,0.08191815496808731,-9.7816170049287,-5.035469717431175,1.0064620752889619e-06,0.015157397739272067,0.15335353816576675,0.049260246417520144,3.3508546561656437e-07
97_sim,0.08601232236275451,-9.871108457780593,-4.997256888376283,-3.080951772475558e-08,0.01040410078875971,0.26606509424865576,0.12107796223539578,3.842470571191817e-07
98_sim,0.0991495641363525,-9.422498900253526,-4.522508570482649,2.3187846657040837e-07,0.011254714450714673,0.8847861230316739,0.4220681828074719,6.746079815802295e-07
99_sim,0.09201357689276511,-9.907365990725463,-5.1241690510227675,2.6387225829323384e-07,0.004864142162354291,0.3662346328444806,0.1769905216023435,3.2261310246814566e-07
100_sim,0.10432938170034205,-10.050198264884186,-5.1669837633827855,6.176730614391369e-07,0.008598773725224365,0.38936989795422916,0.19639525391196222,2.468080460091381e-07
101_sim,0.1063739857359036,-9.734473949911493,-4.948994430219504,4.142641509253358e-07,0.005672317096791076,0.13100189723528521,0.056075365842047975,4.447098708693133e-07
102_sim,0.10752277187676157,-9.661381638244398,-4.108609296858416,4.018551877277801e-07,0.013986853369795762,1.7395499996281312,0.7388074743366501,4.7489387785520546e-07
103_sim,0.08570562966002279,-9.648045712773934,-5.832156685083713,6.889837652825672e-07,0.0013737042152004028,1.6856009518801203,1.015472612293864,6.656011174491282e-07
104_sim,0.101915990997692,-9.745773065080952,-4.681654277047779,4.824794604369971e-07,0.004806956963076197,0.6264350907015191,0.297498263012585,3.0498866352223853e-07
105_sim,0.10369197627168433,-9.667030911822575,-4.580841378141507,5.710740524885773e-07,0.005455858488962013,0.8131753479363365,0.3827696034752607,3.9894020332473644e-07
106_sim,0.11761669351784847,-9.81398099371202,-4.52824237471888,1.0529954597696898e-06,0.0069078096849824674,0.9749459250802366,0.4491779944083316,2.587714046308664e-07
107_sim,0.11233468288376919,-8.121550315910532,-4.974930197493554,2.6414938159252625e-06,0.004302408624554795,0.5817156730162846,0.478704886038827,3.0850663953958016e-06
108_sim,0.08561206708014257,-9.67239699901582,-5.403861640736753,5.539366000739414e-07,0.006559459250587822,0.9031041820046471,0.501054080147539,4.4822057298588164e-07
109_sim,0.09628811047861541,-8.584139425041858,-6.185885259767776,2.480746301573576e-06,0.009279449853095664,1.8031245716196151,1.313485833004298,2.2176553696797056e-06
110_sim,0.10736080017145148,-9.945239315995156,-4.997283216875619,8.09095049468551e-08,0.00798029642288081,0.09111336662807497,0.03437919412211235,2.8227896561223225e-07
111_sim,0.08673193489052167,-9.693217393763563,-5.6820249179473485,5.641769634134191e-07,0.0018373344108849239,1.191611661082949,0.6977314886205376,3.0322328126939833e-07
112_sim,0.10801212962943837,-9.510941946585039,-4.466507361913495,7.005471084240989e-07,0.00584051689205158,1.0329406293575158,0.48291260561544364,6.916206693314901e-07
113_sim,0.07740606881122679,-9.80573103569984,-6.269892238225244,3.900646617086899e-07,0.00242512630126487,2.539596157824663,1.6228405658616925,4.077476821808286e-07
114_sim,0.1063437399193387,-9.952480996480622,-5.038251773361293,2.8706466507949474e-07,0.0070876561692480465,0.13630921800518928,0.06064761555179236,3.2744786338292953e-07
115_sim,0.1285652383990193,-9.36730547143191,-4.734141384910569,7.947403700426336e-07,0.024093864995614382,0.6241838350980176,0.31467608388101476,9.233203755180389e-07
116_sim,0.1016306862042247,-9.636691045344765,-4.800633943991643,2.7027465299382115e-07,0.0009330643580471466,0.3493145269481991,0.167016484321856,3.8568425403202703e-07
117_sim,0.0847427758234466,-10.094849394874032,-5.322151287364368,-7.127437324930721e-07,0.006647606423854694,0.8613050962089154,0.44660018764702075,3.1309482570486586e-07
118_sim,0.13401302402045823,-9.31430188811853,-3.615699712481267,1.0382560853001492e-06,0.007956215913401607,2.648067506030776,1.0282519778482926,6.532324051500416e-07
119_sim,0.08238493562131863,-10.62127771980537,-5.474960608309349,-2.7738403834172697e-08,0.007136735529089329,1.1972984449164557,0.5930825922958115,2.887047746979488e-07
120_sim,0.08491219182827892,-9.817932197928062,-5.773743707409474,-3.179086465705294e-07,0.0007831102593962296,1.731491565338866,1.0161172097157525,3.6526224970831996e-07
121_sim,0.09613606328095284,-9.245679034151491,-4.873804531484346,2.521597068627387e-07,0.008130481577769412,0.30042111101150354,0.15412400536955723,1.0119650736041023e-06
122_sim,0.11015243143630354,-9.459139938989912,-4.705631592815434,-2.5996784375813724e-08,0.002482499208808538,0.5283402283347427,0.23722154951503374,1.4661260018553491e-06
123_sim,0.07788243133820866,-9.80601971696064,-5.804016328413021,2.7652835029947977e-07,0.007225397297486118,1.5464126065174375,0.9141331983888488,3.6441115340593225e-07
124_sim,0.11204206592712264,-9.661591540876458,-4.505274705571274,6.90950590861193e-07,0.0018406868515708269,0.9401002523661072,0.43599412135597054,4.1709557505925523e-07
125_sim,0.0824367632779482,-9.836917745002888,-5.889779580817548,-4.262764315429839e-07,0.0014271630481886351,1.8572780777356204,1.1098918290541673,3.286863840248392e-07
126_sim,0.12718180367103904,-8.122558481893565,-4.203022415467325,4.026189267301206e-06,0.016770364390685286,1.590639753807053,0.9542624642390781,4.9340449519489325e-06
127_sim,0.09748043173976229,-9.566502091838991,-4.979329792518558,1.359439832498125e-06,0.0051794928929083505,0.19649857949420263,0.0911115197738717,6.306485451614031e-07
128_sim,0.1047935786923894,-9.737737765359153,-5.089531338013184,5.812929124960894e-07,0.006178447740218855,0.11783276686280117,0.05191493693628644,3.3123227319391916e-07
129_sim,0.13491332175390983,-9.837763188732644,-4.913927778724433,8.46654776610627e-07,0.04248554978291504,0.2550433408991379,0.12495464904828268,4.442025578957771e-07
130_sim,0.11923109443011459,-9.65816840809274,-4.703467549897184,7.040387824815924e-07,0.011808628435853489,0.7504663356464951,0.3635090803511601,4.0338404307299355e-07
131_sim,0.09663650573312918,-8.879968985283151,-5.23670587837557,1.1786795913829237e-06,0.005579669920260795,0.6346818369803751,0.3965753718755869,2.1086543869557528e-06
132_sim,0.10229752074088873,-9.708056435553916,-5.055256567927263,6.326558748749287e-07,0.002952370486579589,0.10989326868791366,0.0462350477549323,2.4391943161270867e-07
133_sim,0.12049865202761967,-8.69900263311837,-4.8879191163269144,2.2118140712830264e-06,0.010483277931277037,0.48470210251506823,0.321706720231231,2.241418070649448e-06
134_sim,0.09305374874475379,-9.011775398630329,-5.44862267583373,3.499735033830979e-07,0.0019016156034752346,0.7872235970670144,0.4774849074370235,1.1389029791142585e-06
135_sim,0.12393144537258098,-9.952823135872132,-5.084847129606761,8.998036537263088e-08,0.0335493367481146,0.24181702212108697,0.11882587850156777,3.6196454856747706e-07
136_sim,0.1001238486867898,-9.278233673263184,-4.640011242556923,7.552262718143014e-07,0.008405620687206114,0.6630876914409899,0.3298395920019637,6.376658488157489e-07
137_sim,0.12257029484130931,-9.83613045451359,-4.459234338550473,2.833036722820032e-07,0.013044488336926627,0.9406193461970609,0.4249546289125411,3.339601325778112e-07
138_sim,0.10255708269720105,-9.75883191958119,-5.965313569805427,5.662858432415526e-07,0.02225649846621966,1.849799657461959,1.1291616047100073,4.085317354951802e-07
139_sim,0.13150782432585806,-7.994047417589453,-4.489581182978025,3.082912707494874e-06,0.006225010994864408,1.3399572029800597,0.8727549998483904,4.420931114384786e-06
140_sim,0.10836119966875038,-10.049683333249579,-4.392661514145708,2.504048436003434e-07,0.003495485054207698,1.1119445828632553,0.4827506035946908,3.881781098582169e-07
141_sim,0.08705167990010186,-10.020779645853752,-5.538573446570558,3.828995432669524e-07,0.00291031470294705,1.147860497531694,0.6327302851091081,3.300119700559847e-07
142_sim,0.12341807974961326,-9.760086084018496,-3.825766191956678,3.39898111480761e-07,0.005129572794051073,2.236003355768755,0.8757314898349428,4.4439197594463787e-07
143_sim,0.11080389387218223,-9.079986743495457,-4.833640437653291,1.2845700494140768e-06,0.0037210965902420173,0.4308103725733628,0.23338232177129037,1.1855090780262328e-06
144_sim,0.10019996095210396,-9.981547369346877,-5.150451435342402,4.6250657961693884e-07,0.0035533541147232243,0.3367131589630163,0.16553299832129817,2.848415435073553e-07
145_sim,0.08762033572405731,-9.639335154371542,-4.590048309504517,8.05638982955505e-07,0.017460551820954854,0.773529234866342,0.3658333447083125,4.7510397677164784e-07
146_sim,0.12563221733263163,-8.180524852986546,-4.5545790250776585,3.95444738467999e-06,0.008884711643511652,0.9977237231451803,0.7386624465615067,5.042028760109012e-06
147_sim,0.11707031071716271,-9.235382426615875,-4.1078242756086105,3.2276979228718674e-07,0.00778312204948032,1.6248576319505847,0.7231729049503814,9.894407167132791e-07
148_sim,0.09316312933362848,-9.37182456018789,-5.161589898897598,8.713585895056391e-08,0.004705546810371589,0.48590932572117956,0.25585441469777154,8.844076183236327e-07
149_sim,0.09515497101358454,-8.655836087928284,-5.349557045893446,6.625104949343732e-07,0.003368137415511196,0.6158924544068554,0.4060057809988567,1.7314042503539709e-06
150_sim,0.11737867392033013,-9.88192335882009,-4.685929848125919,8.59462008976083e-07,0.01094443377922551,0.6973285762880654,0.32848606863184665,3.830602845552764e-07
151_sim,0.08425637703369937,-9.983122329070397,-5.771063434042018,2.265773367158471e-07,0.0026604598349567023,1.4896040190746993,0.8583595442220675,2.799745865759068e-07
152_sim,0.10759188747909147,-9.779281401938134,-4.784543008692915,4.640354218268505e-07,0.004653784035657872,0.3083425897792398,0.14507321299672626,4.4600252102677316e-07
153_sim,0.08912573578045489,-9.567570779822445,-5.226669660563742,4.684192558507999e-07,0.007050784898393492,0.4116722595380738,0.22173312886804017,4.1966312499163994e-07
154_sim,0.10000421162912214,-9.90017459250432,-5.2583546119986195,2.1639942817579006e-07,0.005963948514168227,0.5531530520627731,0.29025761095752045,2.802333427475626e-07
155_sim,0.1075037092210456,-9.638545684897396,-4.56359403078814,9.104910260818537e-07,0.002935846463848513,0.8674327697951424,0.40966772705996607,3.8173213085197466e-07
156_sim,0.12111389442372245,-9.426286387185327,-4.398462319709398,1.0115329548888544e-06,0.007430794279514208,1.1164837213494117,0.5200101769780318,5.562229991191487e-07
157_sim,0.11483115083694741,-10.084598609572328,-4.816638002836486,-4.265240394629178e-07,0.01483956280939068,0.2374411406788776,0.10451227285509616,3.8963490242237157e-07
158_sim,0.12022437063882177,-9.580764876693614,-4.9089338709822705,6.929963528337484e-07,0.021427695404736928,0.1803414766277917,0.08209445540993121,4.972119648357657e-07
159_sim,0.12709574821158645,-8.776431112178647,-4.495400390307472,1.1661506355481444e-06,0.01090880599397639,1.1165114393211373,0.5823497684507328,1.4997108101777334e-06
160_sim,0.1009960383502561,-9.74706970052787,-4.8263272654779055,8.592868703245373e-07,0.002643974719367165,0.336500042789797,0.1625091221284215,2.508088304921105e-07
161_sim,0.10224251382319109,-8.491308863663603,-5.940493791787621,1.3642377601184569e-06,0.011881307050161669,1.5162607722584684,1.090785091288982,2.812806486901574e-06
162_sim,0.09404254538672446,-9.430504194127339,-4.889745594963308,6.984062100810389e-07,0.008994888632820521,0.298111893313867,0.14076899166943527,6.96371830893489e-07
163_sim,0.08720648234047287,-10.063814614435023,-5.579114858229208,4.977077148755355e-07,0.0022789925813267793,1.150105243228402,0.6362003248755553,2.9630417161344235e-07
164_sim,0.0853057943880574,-9.87109520573453,-5.499665597195572,-3.8194493123003905e-07,0.004014449616708661,1.2370829278789697,0.6847351122898945,4.3891812687165767e-07
165_sim,0.12209510779334894,-8.633930752947927,-5.216338277879436,3.4526554736467323e-06,0.018665415527956555,0.5762872335254415,0.44223477407992523,3.41838603725184e-06
166_sim,0.09377542974429585,-10.168184983293523,-5.089693759012521,1.0422443416211017e-07,0.002904814865041456,0.3837199186696508,0.17677545752626556,2.8560072683502663e-07
167_sim,0.10685385057445211,-8.425215734991038,-5.899002840336452,2.8382236006017486e-06,0.015535912719976494,1.1933578050438767,0.8674045851834553,2.519685380906747e-06
168_sim,0.12406906430409256,-8.107104610756547,-4.527367116004002,3.909437196261738e-06,0.01125672636801056,1.1483920607794034,0.7855017370327679,4.565693983346862e-06
169_sim,0.10375047170041345,-8.18935951154765,-4.878760388604547,1.5109002753659585e-06,0.010586729858070947,0.6152807161644273,0.46856169626351535,2.775027042698986e-06
170_sim,0.1316605082954671,-9.936340845053717,-4.6651060403146705,-5.132113033963531e-08,0.03252135580092545,0.5616527193889541,0.2601319048380328,3.798149255767469e-07
171_sim,0.0981062857665384,-9.281311027962245,-4.478835604237253,4.3986469607078364e-07,0.013228246573120658,0.7943543155125985,0.3797927054728856,1.3527792431032048e-06
172_sim,0.08879735500502413,-9.821530816769972,-5.006100895101282,4.812699357100582e-07,0.010983392424682112,0.16450360092722977,0.06404767310191373,4.72062672604903e-07
173_sim,0.08813752708539074,-9.78091468505371,-4.408581457436213,-5.674910965945942e-07,0.016990177796269854,0.937443544158081,0.42004405403822526,4.4301202531457775e-07
174_sim,0.13023175406598558,-8.893783510005246,-4.389249578252769,1.6865273271081979e-06,0.008749722159787001,1.3431437389603995,0.6730048551950717,1.7335431064536667e-06
175_sim,0.10062857997384843,-9.460807311640641,-4.6883324763896965,3.8055832344831793e-07,0.005906718693922476,0.5379043360255352,0.2604174495652876,6.323006484902472e-07
176_sim,0.09742930315292207,-9.655190278919667,-4.89884616374886,5.569720590199827e-07,0.005947877896311332,0.2748200949117156,0.13437698113538132,4.510098207483926e-07
177_sim,0.10020200082239922,-9.35194661786033,-4.684742720003077,1.0982216310042188e-06,0.007572362806261178,0.5936851762706625,0.29288489773241283,7.605811739046992e-07
178_sim,0.11516349705508407,-9.93998143462395,-4.50803723232417,2.566859140338478e-07,0.004973892817080286,0.9704996536332111,0.4388659331376087,3.601736429102448e-07
179_sim,0.087026466953691,-9.8237448326814,-5.5499461429073635,4.302441334552061e-08,0.0032906275725607097,1.178660322192926,0.6639290258335125,4.332726262966696e-07
180_sim,0.07348338495388776,-9.902279642203988,-6.110843443547811,5.357060887478304e-07,0.007900628597899008,2.1322356717801605,1.3146659185915426,2.1079232040761787e-07
181_sim,0.15144557574919473,-8.838916064799497,-4.101334959069303,1.6628981275099336e-06,0.026288382001745113,1.852563833900025,0.8689299204983695,1.6779060384923779e-06
182_sim,0.1218434243913997,-9.743213726521724,-4.747548601942511,3.6969890517417007e-07,0.018394420977554036,0.4658747033938976,0.21531403437317276,6.956831254106297e-07
183_sim,0.07521431122845129,-10.014917883118862,-6.03274623113443,3.8473449961333803e-07,0.006945829423584297,2.111700740060702,1.2680669484989873,3.4965306578322464e-07
184_sim,0.13480810565620607,-9.84360241760389,-4.728810397449296,3.0823639359336866e-08,0.03706134215726803,0.4894605875055374,0.2330383871580889,5.546645380833985e-07
185_sim,0.13123171917742482,-9.784129934217267,-3.9298446029464333,-4.6175364565213766e-07,0.00871178969846503,1.8941193871183368,0.759360220623023,4.862756728413744e-07
186_sim,0.11923837343190542,-9.311186713382344,-4.079630219681375,1.881167957181947e-06,0.008994652185564627,1.9598633906241167,0.8584327530154914,6.581774975182627e-07
187_sim,0.12376024016746158,-8.206761002381304,-5.681612046386896,4.063303735670408e-06,0.026849244823298788,0.8003291886769449,0.6804439494212317,4.103222193445513e-06
188_sim,0.08124215354333662,-9.807961114398054,-5.268024988067754,7.612309510798165e-07,0.011757793726643042,0.5258014748618038,0.27865397984870804,2.6925500566543263e-07
189_sim,0.10472114052054309,-9.382694537042278,-4.722541071815959,1.9310102726869465e-07,0.0013430681018126152,0.4432075851238596,0.21974066425669483,6.914010146739357e-07
190_sim,0.08983013454065819,-9.775827885802311,-5.882323344289152,6.417534084351161e-07,0.004534510391486825,1.6049116789824796,0.9646554409158787,3.4226179700517696e-07
191_sim,0.09897392817770612,-9.67799500931457,-5.025983300375675,1.2468333906346647e-06,0.003925847446719182,0.2634792116048793,0.10707566978092002,8.284225181428527e-07
192_sim,0.10208777490324052,-10.271245312085826,-5.604183082962367,-1.318774009775944e-07,0.014773401566026186,1.2768545961556608,0.6894854815758394,3.340977254858069e-07
193_sim,0.11503793283202805,-9.774804445763078,-4.619410350570294,6.990736723785985e-07,0.0067847266905686635,0.7291437308989839,0.3413887501151858,5.911087482634467e-07
194_sim,0.09773035338223769,-9.92501620182218,-4.426224804183006,4.398445407281696e-07,0.013118149502242786,1.1243552179954752,0.5004813113420695,2.764773682570463e-07
195_sim,0.11090525683233138,-10.019004749716652,-4.956944879611564,-2.2276743641783632e-07,0.012401297042824496,0.15051822324264055,0.039991695042469334,3.2617149660711345e-07
196_sim,0.09184156737253107,-9.523719021327823,-5.1516842675015875,-8.125477337295932e-08,0.0056421213862454574,0.5731064978325677,0.28833683545555394,9.559615239246717e-07
197_sim,0.09772688404980491,-9.467794012804974,-4.997300161463894,4.606988837130268e-07,0.0031799863153644027,0.20876523510164163,0.10017447996440612,7.219791052553053e-07
198_sim,0.09455108699191753,-9.74488209117473,-4.651453766318807,4.878893749151253e-07,0.010650247664248956,0.5786160318107995,0.27282720640739494,3.1574513816380913e-07
199_sim,0.08888520934102828,-9.78367335800046,-5.4811961441674235,8.613711084644158e-07,0.002945015772772055,0.9457500445243617,0.5286181243809582,3.2264094477641445e-07
200_sim,0.095068831405232,-9.216926926533073,-4.799562462236448,4.5764847277120586e-07,0.01185580201587073,0.4699922173470391,0.23544338208082286,1.6027696123126356e-06
201_sim,0.12386843723098791,-9.725891706749334,-4.445741717546131,1.4794229912363178e-07,0.013869739906467825,0.9280295671785486,0.4224051054810254,5.557651471965827e-07
202_sim,0.08171444903945299,-9.685311348528897,-5.574667624828074,3.6169096197113365e-07,0.007468279882064343,1.1603197080058347,0.6642940690298265,4.38064542962666e-07
203_sim,0.11357871017212763,-9.806573309504593,-4.897843140371764,4.3436822836695566e-07,0.013667099608704419,0.2130058860558141,0.097907323608755,3.867203206247032e-07
204_sim,0.10892143645468556,-9.706723541042376,-4.753371509070357,8.088945078198404e-07,0.00421375089194011,0.4137974266766019,0.19633750398780814,4.787254729680492e-07
205_sim,0.11495638474308115,-9.925742808595954,-4.352994259293571,-6.722350342732256e-07,0.0036830984505428752,1.0026150872754003,0.4372765866117026,4.873444793610219e-07
206_sim,0.09522783134483115,-8.933738344976746,-4.935113877707723,4.2535288957503783e-07,0.008588816368604476,0.3199515396521438,0.18648599605992267,1.1010292052206765e-06
207_sim,0.09773285482644997,-9.971146004197529,-4.6382095865274335,-6.261244852437903e-08,0.007256571954762923,0.5587354414167301,0.25776131894082244,2.8702942275096106e-07
208_sim,0.12461274746435894,-9.97683691877956,-4.262348887540148,7.121868864461014e-07,0.00580113306232711,1.5895278552630645,0.6785795455798156,3.084456886562518e-07
209_sim,0.09325152578837882,-9.534868631338929,-5.48268373889311,6.654479272543703e-07,0.000927427293120124,0.9425883641079895,0.5315210630001548,8.91609501218738e-07
210_sim,0.07486671195943265,-10.894285908351169,-6.618935476299337,5.847279041418756e-07,0.0001463546385929084,3.6823729938977383,2.2168679430119203,3.0169861090387383e-07
211_sim,0.09752097855419635,-9.908696469725621,-5.484786766000646,9.72819615325062e-07,0.006517192346810075,1.0631817618146977,0.5859024702515528,5.142541803892408e-07
212_sim,0.09821105062694352,-9.993151890826901,-4.738980173498232,-1.734882531127355e-07,0.004410775654447113,0.3244274520784893,0.14725828663440338,3.4959866776367955e-07
213_sim,0.13347955632170783,-9.570047178570984,-4.723335461070663,7.237965739352158e-07,0.03151287804717828,0.5606644913526889,0.2742740709000135,1.032942568328421e-06
214_sim,0.08111805315265552,-9.54391720298833,-5.744842252351393,-1.9778831390496354e-09,0.004927906894858621,1.534627429658743,0.9223721966021543,4.3069303799036374e-07
215_sim,0.08636572567706648,-9.611953019022403,-4.985600709369901,1.2863874497890495e-06,0.013286710712141945,0.13471085303542596,0.05988811861829134,3.407462877265639e-07
216_sim,0.09665495404987433,-9.723971826355193,-5.147524062340896,6.549719768780795e-07,0.0015961635633819408,0.37575473729595554,0.19271086018373662,5.382749389909599e-07
217_sim,0.09940309236173521,-10.017712071432591,-5.376496056088716,2.642566476912381e-07,0.007894155168429258,0.8333426754686281,0.4458413935874965,2.1142700638099995e-07
218_sim,0.06786980091267157,-9.92082483260357,-1.2513729276627816,-3.482417996563291e-05,0.027850468354373274,11.449310580161482,0.903052015446109,5.6712589491286e-06
219_sim,0.11214820776659144,-9.44554699730293,-4.628276743625584,3.6638196303651983e-07,0.003191412952642241,0.7218455624437484,0.3527306753585247,3.625894894503927e-07
220_sim,0.07997247461342283,-9.604490833171939,-5.484147481627152,-1.1641004701761928e-06,0.007354649246588257,1.2578372529175965,0.7150739109191387,6.49490942807055e-07
221_sim,0.10787138182917344,-9.695719262141061,-4.595915871949507,4.101843800955623e-07,0.0014274069655257592,0.7948255809042155,0.37521087217493354,3.913707066057417e-07
222_sim,0.09925650943194243,-10.11329753948085,-5.8043388835837595,2.82719061522394e-07,0.01576341095026172,1.6799689308093455,0.9624651279606115,3.172470648657336e-07
223_sim,0.09165328761022166,-9.509497738000741,-5.21150620962615,1.4750810423360342e-06,0.006370490832664397,0.25949050521228195,0.13381895199265298,4.179215396341068e-07
224_sim,0.09205002731235425,-9.599553922782254,-4.63483577146416,5.458115740774357e-08,0.012524435319930706,0.6734022542417382,0.3202811152166282,4.127963314243535e-07
225_sim,0.1165041417101288,-9.497985837973948,-4.466479071219831,8.141749472549832e-07,0.0025379655643402894,1.0910968658479223,0.5125817126671832,4.880560736045188e-07
226_sim,0.08274031390815469,-9.741818848526,-5.0772694223752115,-5.927511347065801e-07,0.011093293383710604,0.5253256107269825,0.2598846970667409,4.583032203166419e-07
227_sim,0.09948995419936861,-9.909452071101587,-4.992505612880924,4.424094914525807e-07,0.001975101461058262,0.4141032155680185,0.1526706383900428,9.454267692683478e-07
228_sim,0.09319629108384923,-10.230997248131136,-5.747961295170128,4.88424159549889e-07,0.006945956580011193,1.5971808907201759,0.8914877789351348,3.3064583285762433e-07
229_sim,0.09308248367468397,-8.901392969067446,-5.280427614564166,4.2128148406716617e-07,0.003554314781354518,0.4889457411827295,0.29692432111188416,1.1466114364378484e-06
230_sim,0.08539962031470595,-9.767348072805664,-5.484953742465167,7.421122405170965e-07,0.006230918253713462,0.7932100261423165,0.44247000531334796,3.3057322641601693e-07
